MetaData/stationIdentification,BiasCoefficientValue/ascentSquaredPredictor
FHALG   ,0.000000
FHCYFEBA,0.001294
FHKEIRBA,0.000253
FI0I4DRA,-0.002690
FIFSSURA,0.001443
FIVIR4RA,0.000741
FIYWYWZA,-0.002957
FJ3FJGJA,0.001256
FJCYR4RA,-0.004194
FJPRTJZA,0.006165
FJZIR4RA,0.002330
FKJYR4RA,-0.009231
FKSTTJBA,-0.001074
FKVXPBZA,0.120349
FLWHPBJA,0.030941
FMBFGCJA,-0.000625
FMKFGCJA,0.000807
FMLEOHBA,0.000349
FMMTOZJA,0.004527
FNLUIRBA,-0.019254
FNQZNXRA,-0.002407
FO2WWGBA,0.000467
FOPEISZA,-0.000968
FP1FVRBA,-0.002524
FPN0JFJA,0.004271
FPYUISJA,-0.002685
FQLVJGRA,-0.000234
FQTXPBJA,0.005075
FR2BV2JA,0.008897
FRGUOFZA,0.000697
FRX2MKRA,0.089757
FRYFJGBA,-0.001032
FSEVGCZA,0.000265
FSPFGCZA,0.000858
FTYVGCJA,0.000553
FUGV2MZA,0.000000
FUJEISZA,0.004045
FUKIC1BA,-0.004961
FUUDB0BA,0.007897
FVDXOEZA,-0.003908
FVEKJFRA,0.000062
FVFKJFRA,0.000095
FVMUISJA,-0.005837
FWHVVRRA,-0.031432
FWI70Q  ,0.000000
FWI71R  ,0.000000
FXI0JFBA,-0.001304
FXIWUWJA,-0.000826
FXLUNVBA,-0.001009
FY1BV2RA,-0.002582
FYG122  ,0.000000
FYG123  ,0.000000
FYG24M  ,0.000000
FYG43M  ,0.000000
FYG44T  ,0.000000
FYG72T  ,0.000000
G0AIR4BA,-0.005785
G0GIQXZA,-0.021797
G1WIR4BA,-0.002120
G2DIR5BA,0.012190
G2OFGCRA,0.000768
G2Y1YLRA,-0.000345
G3JKO3RA,0.000585
G3NIR5BA,-0.003644
G3SEESBA,0.000636
G3SEISJA,-0.003721
G3XVVRBA,-0.044140
G3ZGIVBA,0.002801
G4CUISJA,-0.013139
GA1UISRA,-0.001946
GAYKJFRA,-0.006132
GB2MMIZA,0.000763
GB4UNVBA,-0.001259
GBDEISRA,0.002979
GBLIEXBA,0.000016
GBNVVRBA,-0.019897
GBQFVSZA,0.007910
GC1EISJA,-0.007567
GCK18   ,0.000000
GCRSBZRA,0.012835
GD4UISRA,0.015098
GDJEILJA,-0.005346
GDJXOEJA,-0.005081
GDNENVBA,-0.000643
GDWHINZA,-0.001289
GDWKJFBA,0.001112
GE3INEJA,0.000770
GEC8254 ,0.000000
GEC8255 ,0.000000
GEC8264 ,0.000000
GEC8265 ,0.000000
GEC8266 ,0.000000
GEC8267 ,0.000000
GEHGUWBA,-0.002283
GES041L ,0.000000
GES061C ,0.000000
GES151Z ,0.000000
GES181U ,0.000000
GES201D ,0.000000
GES211B ,0.000000
GES271S ,0.000000
GES451N ,0.000000
GFJHR2ZA,0.000511
GFOBA2BA,-0.002294
GGZMSCJA,0.034435
GHGXDOBA,0.001327
GHK1DJRA,0.000239
GHVBTQZA,0.002112
GIPUILJA,-0.100203
GJ0XD1RA,-0.000307
GJ5IFAZA,0.001303
GJPWUWRA,-0.000114
GJYINEZA,-0.004352
GJYZMQZA,-0.044319
GJZXLIJA,-0.000772
GK2UILBA,0.064332
GKBUNWZA,-0.001839
GKI13RZA,-0.020981
GKJKJGZA,0.002347
GKKUNWZA,-0.001722
GKMUILRA,-0.003259
GLCENWJA,-0.002133
GLKXLIRA,-0.011623
GLMWUWBA,0.000000
GLPUNWJA,-0.001100
GLSCW   ,0.000000
GMFV0FJA,0.001234
GMHYCNJA,-0.025940
GMYXLIBA,-0.001861
GN0RPDJA,-0.000352
GNDSTLBA,0.000781
GNETZFZA,0.000211
GNKBWIBA,-0.009667
GNRHPBJA,-0.047673
GOHHR2JA,-0.000935
GOUCTLRA,0.002929
GP5XPBBA,0.001727
GPEIR4BA,0.025979
GPLYR4BA,-0.001980
GQBUILBA,0.005352
GQKYCWBA,0.010908
GQLHLIRA,-0.000045
GQMYNEJA,-0.004147
GQZ1YXBA,0.000334
GRBWUUZA,-0.000342
GRWXLIRA,-0.005678
GSV0GBRA,-0.000303
GSWGUUZA,-0.000534
GTHFZEBA,0.000000
GTI21   ,0.000000
GTI32   ,0.000000
GTI35   ,0.000000
GTI37   ,0.000000
GTI45   ,0.000000
GTI55   ,0.000000
GTI57   ,0.000000
GTI63   ,0.000000
GTI8052 ,0.000000
GTRGUUZA,-0.000930
GU2CYCZA,-0.007232
GUBXOCRA,-0.002328
GUCTTKJA,0.025802
GUFXPBRA,-0.005203
GUGEOHBA,0.000016
GURICNJA,-0.004870
GUW1YSJA,0.001016
GUYX2IZA,-0.000608
GWWSFAJA,0.003473
GXKVJEZA,-0.000524
GXSXPBBA,-0.003876
GXZAOHRA,-0.002350
GYJXLIBA,-0.006828
GYOTA4ZA,-0.007990
GYVXR2JA,-0.000204
GZCV3JRA,0.005629
GZCYGFJA,0.000434
H0BSEJZA,0.006786
H0CEILRA,-0.011983
H0GENWZA,0.000463
H0OH1DRA,0.007362
H0PUILRA,0.010304
H0SEILBA,0.000000
H1CGUWBA,-0.000949
H1GHLIRA,-0.004164
H1HEILBA,-0.014872
H1PWUWBA,-0.001245
H1RENWJA,0.000508
H2PXR2JA,-0.000032
H2UHLIBA,-0.000713
H3DDSKBA,0.002979
H4MRTJRA,0.000576
H4O2ISBA,0.000030
H4WXISJA,-0.001963
H5JHPBBA,0.004062
H5P0YRJA,0.000332
HATUOHBA,0.000664
HB2BEPZA,0.001122
HB2VGCJA,0.000354
HBCGIVBA,-0.001142
HBHVGCJA,0.001954
HBIXL   ,0.000000
HBJLC   ,0.000000
HBJRJ   ,0.000000
HBPFZ2BA,0.003661
HC2FJGBA,0.003318
HCFYCNJA,-0.062718
HCHYZYBA,0.000500
HCMHPBRA,0.010524
HD1FJEZA,0.001592
HDCYR5BA,0.000342
HDKMMKBA,0.000440
HDLHPBBA,0.157637
HDVUOFJA,0.000729
HEOEISRA,-0.003309
HEVCVTRA,0.000961
HEWEISJA,-0.079602
HEYASIZA,-0.000450
HFM670P ,0.000000
HFM802P ,0.000000
HFM804P ,0.000000
HFSFVRBA,-0.057354
HG3YP5JA,0.000534
HGBYO0JA,0.009415
HGKUISJA,-0.010062
HHHKJFBA,-0.000393
HHPUISRA,0.008760
HHUHOEJA,-0.000722
HHXX1DRA,-0.004289
HHYUILBA,0.148876
HI1VGCRA,0.001607
HINEOFJA,-0.000343
HISIR5BA,0.003932
HJ2IR5BA,0.002562
HJGRO1BA,0.003710
HJNUISJA,-0.001409
HK0007  ,0.029466
HK0008  ,-0.000538
HK0009  ,0.000972
HK0010  ,-0.000228
HK0011  ,-0.010693
HK0012  ,-0.002130
HK0013  ,-0.003190
HK0014  ,0.000619
HK0015  ,-0.002909
HK0023  ,-0.008154
HK0024  ,0.000764
HK0025  ,0.001681
HK0026  ,-0.000695
HK0027  ,0.000491
HK0028  ,0.002237
HK0029  ,-0.001763
HK0031  ,-0.000010
HK0032  ,0.000746
HK0033  ,-0.000232
HK0034  ,0.000729
HK0035  ,0.002196
HK0036  ,0.000276
HK0037  ,-0.000111
HK0038  ,-0.025753
HK0039  ,-0.000905
HK0040  ,-0.000346
HK0041  ,-0.000196
HK0042  ,0.000510
HK0044  ,0.001119
HK3COHBA,-0.003877
HKIVGCRA,0.001373
HL7704  ,-0.006316
HL7705  ,-0.001257
HL7706  ,0.001137
HL7707  ,0.000190
HL7708  ,-0.001095
HL7716  ,0.000318
HL7717  ,-0.003178
HL7718  ,-0.002896
HL7719  ,0.000516
HL7724  ,0.000111
HL7738  ,-0.002188
HL7772  ,-0.000838
HL7776  ,0.001142
HLWUISRA,-0.003830
HM2ENWZA,-0.002199
HM2GZRZA,0.004768
HM2QO5JA,-0.000044
HMCXWTZA,0.000256
HMGCSQZA,-0.001923
HML0JGZA,0.007540
HMLWUWRA,0.000493
HMP0EVRA,0.000877
HMRWFSBA,-0.002283
HN1ENWJA,-0.000384
HN3ICWBA,0.007403
HNJZMQZA,-0.007404
HNMHLIJA,-0.003411
HNNEILRA,-0.001236
HNXSBHJA,0.023852
HO5CO3ZA,-0.004342
HOCYFXZA,0.000960
HOEFZRRA,-0.000091
HONKS1JA,0.000272
HOTUNWZA,-0.001718
HOVUILRA,0.005419
HP4WUWBA,-0.002091
HPIENWJA,-0.001459
HPTXLIRA,-0.003652
HPVWUWBA,0.000023
HPWBTQZA,0.000295
HPWEILBA,0.006202
HQ3VYSJA,0.003639
HQHEISJA,0.074615
HR40JFBA,0.000309
HRKFK5BA,-0.028087
HRSAYGJA,0.005152
HRV0JFBA,0.008374
HSNBB0RA,0.000297
HSTUISJA,-0.005854
HT5KP3ZA,-0.000105
HTAFVSZA,0.004232
HTFAPNZA,0.002963
HTFHOEJA,-0.010542
HTIEISRA,0.008145
HTK04ZBA,-0.009871
HUVYNEJA,0.000545
HW0TFRZA,0.009640
HW2GUUZA,-0.001223
HWETPMRA,-0.002955
HWHGUUZA,-0.001237
HWSRYFJA,-0.006117
HWZMHBZA,0.001462
HXAWUUZA,-0.001371
HXT0Z2ZA,-0.000057
HYNENWZA,0.000396
HYZVIPBA,0.035387
HZ1Y5OJA,0.012756
HZEVVLJA,-0.011837
HZJGUWBA,0.000118
HZKUNWJA,-0.000930
HZMYCWBA,0.012436
HZSKY2  ,0.000000
HZUUILRA,-0.000720
I0ZVGAZA,0.000370
I1FIR3JA,0.003990
I1VIR3RA,-0.000908
I3C0JGRA,-0.001071
I3GFVSBA,-0.001583
I3KEITBA,-0.001720
I3QJBAJA,-0.012560
I43FVQZA,0.037125
I5XUIRZA,-0.000478
IAEEITRA,-0.007652
IAEWUUJA,-0.000279
IB2XLDJA,-0.002028
IB6012  ,0.000000
IB6586  ,0.000000
IB6824  ,0.000000
IB6844  ,0.000000
IB6856  ,0.000000
IBDEITBA,0.007538
IBE0030 ,0.000000
IBE0032 ,0.000000
IBE0034 ,0.000000
IBE0042 ,0.000000
IBE2601 ,0.000000
IBE2602 ,0.000000
IBE2605 ,0.000000
IBE2606 ,0.000000
IBE6011 ,0.000000
IBE6012 ,0.000000
IBE6013 ,0.000000
IBE6014 ,0.000000
IBE6024 ,0.000000
IBE6025 ,0.000000
IBE6118 ,0.000000
IBE6202 ,0.000000
IBE6346 ,0.000000
IBE6586 ,0.000000
IBE6823 ,0.000000
IBE6824 ,0.000000
IBE6825 ,0.000000
IBE6826 ,0.000000
IBE6827 ,0.000000
IBE6829 ,0.000000
IBE6830 ,0.000000
IBE6831 ,0.000000
IBE6832 ,0.000000
IBE6833 ,0.000000
IBE6834 ,0.000000
IBE6835 ,0.000000
IBE6841 ,0.000000
IBE6843 ,0.000000
IBE6844 ,0.000000
IBE6845 ,0.000000
IBE6854 ,0.000000
IBE6856 ,0.000000
IBE6858 ,0.000000
IBGEIEZA,-0.004757
IBQICURA,0.002379
IBTEIRZA,0.007027
IBYWUURA,-0.001934
IC5XLDZA,0.000030
ICEVVSBA,-0.038252
ICV5533 ,0.000000
ID1HWEZA,-0.001301
ID3ENXJA,-0.001068
IDFUNXBA,0.009978
IDGUNXJA,-0.000347
IDTGUURA,-0.000771
IEI1ZABA,0.002137
IEIUIEJA,-0.043919
IFA6278 ,0.000000
IFA6494 ,0.000000
IGAXOAJA,0.000000
IGUSPDZA,-0.003727
IH2SV2BA,0.001695
IH4KCORA,0.000010
IHIXPCJA,-0.010998
IHNUOFRA,0.000954
IHOICOZA,-0.007217
IHXRVXJA,-0.003523
II3EIRZA,0.011556
II3WUUBA,-0.000903
IIBINLZA,-0.001651
IIEHLDJA,-0.001170
IIGUIRZA,-0.004672
IIY0GCJA,-0.001253
IJEUIEJA,0.037162
IJGV2IZA,-0.002737
IJVBFEJA,0.001759
IK0UNXRA,-0.000589
IK1HLDJA,-0.014581
IKGW55RA,-0.017402
IKRUNXRA,-0.001566
IKWWUUBA,0.000166
IKZKJHRA,0.014877
IL4XLDRA,-0.000209
IL5UNXBA,-0.001487
ILBHPCZA,0.021575
ILEEIEZA,-0.001169
ILSENXBA,0.002382
IMVV0MBA,-0.014927
INJUOGZA,0.000227
INLIGMBA,-0.001078
INPIR3JA,-0.000734
IOAHPCRA,-0.039161
IOXYR3JA,-0.001430
IP1YR3JA,-0.004842
IPMIR3RA,0.008585
IPPCSWJA,-0.005378
IPSYZ0ZA,0.000024
IPUIR3JA,0.007733
IQCXRXZA,-0.000354
IQYGWAJA,-0.000413
ITAXKZJA,-0.003467
ITPSB5BA,0.018386
ITRXPCJA,-0.106523
ITY9462 ,0.000000
ITY9463 ,0.000000
ITY9464 ,0.000000
ITY9465 ,0.000000
ITY9466 ,0.000000
ITY9467 ,0.000000
ITY9468 ,0.000000
ITY9469 ,0.000000
IUJYR3RA,0.004143
IUPVGARA,0.000222
IUXVGAJA,-0.000544
IWKBYABA,-0.001572
IWQ0FEZA,0.013732
IWSYR3BA,0.004071
IWUVGARA,-0.002937
IWZIR3RA,-0.002632
IX2YR3BA,0.004943
IXR510G ,0.000000
IXR512G ,0.000000
IXR522G ,0.000000
IXR805  ,0.000000
IXS0IEJA,0.016277
IYHUOFBA,0.000390
IYYG3JBA,0.000859
IYZFJERA,-0.003639
IZMQO1JA,0.017243
IZRTFYBA,0.004749
IZSYGMBA,0.000005
IZUEOGZA,0.000556
J0AGUUBA,-0.001604
J0WENXRA,0.000175
J1IHLDRA,-0.005253
J1JENXBA,-0.001338
J1N0GCRA,0.000000
J1UHRXZA,0.000729
J1XEIEJA,0.003932
J2BL3LBA,0.005179
J32YR3JA,0.000243
J3C15MZA,-0.001585
J3D2XHBA,0.000574
J3FEOGZA,-0.002543
J3NVJEBA,-0.000109
J3QTO3ZA,-0.001089
J3VDB4JA,-0.003532
J4BIR3JA,0.003829
J4KQZBRA,0.000718
J4RYCOJA,0.178050
J4STA2ZA,0.011859
J55IR3BA,-0.066732
J5EYR3RA,0.003649
J5RUOGZA,-0.000507
J5XIR3JA,0.001235
JAF9211 ,0.000000
JAF9212 ,0.000000
JAF9451 ,0.000000
JAF9453 ,0.000000
JAF9455 ,0.000000
JAF9520 ,0.000000
JAF9540 ,0.000000
JAF9560 ,0.000000
JAF9611 ,0.000000
JAF9612 ,0.000000
JAF9613 ,0.000000
JAF9614 ,0.000000
JAF9660 ,0.000000
JAF9661 ,0.000000
JAFVGAJA,0.001467
JANFZXBA,0.000000
JBAIR3RA,-0.007504
JDMEITRA,0.012236
JE4EIRZA,-0.001332
JET2    ,0.000000
JEWWUUJA,0.000233
JF5UNXJA,0.000193
JFAKEWRA,-0.000272
JFBICURA,0.013155
JFJWUURA,-0.000139
JFML3SZA,0.024834
JFNXLDJA,-0.005908
JFQAYHBA,-0.003126
JG4GUURA,0.001182
JG5EIEZA,0.008451
JGBX1KBA,-0.002865
JGL2WRRA,0.000820
JGRGVLRA,0.017104
JH2YCURA,0.025178
JH51YVRA,0.000079
JH5UIRZA,0.001644
JHCWUURA,-0.002128
JHPKJHRA,-0.001972
JHPX1IZA,-0.004281
JHTK4HBA,-0.004264
JHYYNLZA,-0.001523
JI0KEWJA,-0.008450
JJ3UITBA,-0.002470
JJTKJGRA,0.000145
JJVTFAZA,0.002139
JKCUFSBA,0.001965
JL3EITRA,-0.001198
JL3WUUJA,-0.000057
JMJ0GCJA,0.000527
JMKGUUBA,-0.002344
JN3EIEZA,-0.002652
JNJDSIRA,0.008022
JNXGUUBA,-0.005560
JO3UIEJA,-0.003611
JOEENXRA,-0.001209
JOHWUUBA,0.000312
JOI0JHRA,-0.004404
JOLUNXRA,0.000254
JOMXISBA,-0.099035
JONUIEZA,0.007055
JP9Z4479,-0.001556
JP9Z4489,-0.007331
JP9Z44Y9,-0.005588
JP9Z4549,-0.000316
JP9Z4556,-0.002369
JP9Z4559,0.000418
JP9Z4569,-0.004958
JP9Z4579,-0.005867
JP9Z45U9,-0.005504
JP9Z45V9,-0.004023
JP9Z45W9,-0.001500
JP9Z45X9,-0.004373
JP9Z45Y9,-0.002495
JP9Z4649,0.000118
JP9Z4659,-0.000045
JP9Z4669,0.000326
JP9Z4679,-0.005313
JP9Z4689,-0.007475
JP9Z46U9,-0.000116
JP9Z46V9,0.000002
JP9Z46W9,-0.004639
JP9Z46X9,0.001054
JP9Z46Y9,-0.001301
JP9Z4749,0.001243
JP9Z4759,0.000000
JP9Z4769,0.017483
JP9Z47U9,-0.000486
JP9Z47V9,-0.002184
JP9Z47X9,-0.003178
JP9Z47Y9,-0.002704
JP9Z4U44,-0.004490
JP9Z4U48,-0.001843
JP9Z4U66,-0.002122
JP9Z4UV4,-0.011386
JP9Z4UV8,0.001747
JP9Z4UVU,0.000606
JP9Z4UVY,-0.003556
JP9Z4V49,0.000254
JP9Z4V59,-0.003201
JP9Z4V69,-0.003982
JP9Z4V79,-0.007647
JP9Z4V89,-0.009546
JP9Z4VU9,-0.002435
JP9Z4VV9,-0.001351
JP9Z4VW9,0.002463
JP9Z4VX9,-0.005939
JP9Z4VY9,-0.001659
JP9Z4X49,-0.002635
JP9Z4X59,-0.002361
JP9Z4X69,-0.002545
JP9Z4X79,-0.002474
JP9Z4X7X,0.000597
JP9Z4X89,-0.000129
JP9Z4XU9,-0.002062
JP9Z4XV9,-0.003198
JP9Z4XW4,0.003613
JP9Z4XW9,-0.001233
JP9Z4XX9,-0.008211
JP9Z4XY9,-0.006395
JP9Z575Z,0.003598
JP9Z576Z,0.005138
JP9Z5779,0.000682
JP9Z577Z,-0.010626
JP9Z5789,0.000114
JP9Z578Z,-0.015367
JP9Z57VZ,-0.000270
JP9Z57WZ,-0.013013
JP9Z57X9,0.000084
JP9Z57XZ,0.004785
JP9Z57Y9,0.001850
JP9Z57YZ,-0.024673
JP9Z5849,0.003287
JP9Z584Z,0.000000
JP9Z5859,-0.000220
JP9Z585Z,-0.007792
JP9Z5861,-0.001300
JP9Z586Z,-0.008643
JP9Z5871,0.000988
JP9Z5879,0.002494
JP9Z58UZ,0.006448
JP9Z58V9,-0.001876
JP9Z58VZ,0.000196
JP9Z58W1,-0.002871
JP9Z58WZ,-0.001178
JP9Z58X9,0.001961
JP9Z58XZ,0.001937
JP9Z58Y1,-0.001508
JP9Z58Y9,0.001984
JP9Z5W49,-0.000090
JP9Z5W59,-0.000622
JP9Z5W69,-0.002252
JP9Z5W79,-0.000307
JP9Z5WU9,-0.000120
JP9Z5WV9,-0.001917
JP9Z5WW9,-0.000196
JP9Z5WX9,0.000140
JP9Z5WY9,0.000393
JP9Z5Y49,0.000340
JP9Z5Y4Z,-0.006253
JP9Z5Y59,0.000274
JP9Z5Y5Z,-0.008032
JP9Z5Y69,0.000000
JP9Z5Y6Z,-0.003702
JP9Z5Y79,-0.001312
JP9Z5Y89,0.001232
JP9Z5Y8Z,-0.003477
JP9Z5YU9,-0.000360
JP9Z5YUZ,0.048124
JP9Z5YV9,-0.002554
JP9Z5YVZ,0.002696
JP9Z5YW9,0.001706
JP9Z5YWZ,-0.003105
JP9Z5YX9,0.001333
JP9Z5YY9,0.000430
JP9Z5YYZ,-0.004049
JP9Z84IP,0.002003
JP9Z85IP,-0.003619
JP9Z86IP,0.004444
JP9Z87IP,0.004233
JP9Z88U2,-0.000246
JP9Z88V2,-0.001736
JP9Z8UIP,-0.001621
JP9Z8VIP,-0.001281
JP9Z8WIP,0.006078
JP9Z8XIP,-0.002078
JP9Z8Y82,-0.000094
JP9Z8YIP,0.000379
JP9ZV44Z,-0.002599
JP9ZV45Z,-0.001735
JP9ZV46Z,-0.005542
JP9ZV47Z,-0.011361
JP9ZV48Z,-0.014053
JP9ZV4UZ,-0.006900
JP9ZV4VZ,-0.010535
JP9ZV4WZ,-0.001972
JP9ZV4XZ,0.002260
JP9ZV4YZ,-0.029974
JP9ZV66Z,0.001485
JP9ZV679,-0.000928
JP9ZV67Z,-0.001261
JP9ZV689,-0.000499
JP9ZV6WZ,0.002178
JP9ZV6X9,-0.005456
JP9ZV6XZ,0.004153
JP9ZV6Y9,0.002238
JP9ZV6YZ,-0.007836
JP9ZV849,0.017080
JP9ZV84Z,-0.001233
JP9ZV879,-0.006053
JP9ZV87Z,-0.001721
JP9ZV8U9,0.002080
JP9ZV8UZ,-0.001852
JP9ZV8V9,-0.001305
JP9ZV8WZ,-0.009167
JP9ZV8X9,-0.000713
JP9ZV8Y9,-0.002633
JP9ZVU4Z,-0.004621
JP9ZVU5Z,-0.001652
JP9ZVU6Z,-0.008252
JP9ZVU7Z,0.002362
JP9ZVU8Z,-0.018973
JP9ZVUVZ,-0.007961
JP9ZVUWZ,-0.006717
JP9ZVUXZ,0.002067
JP9ZVUYZ,-0.001617
JP9ZVV4Z,-0.024236
JP9ZVV71,-0.005915
JP9ZVV79,0.002062
JP9ZVVUZ,0.003314
JP9ZVVVZ,-0.000293
JP9ZVVX9,-0.000408
JP9ZVVY1,-0.000420
JP9ZVVY9,0.002876
JP9ZVW5Z,-0.012541
JP9ZVW6Z,0.002038
JP9ZVW79,0.001808
JP9ZVW7Z,0.001127
JP9ZVWVZ,0.006960
JP9ZVWWZ,0.000417
JP9ZVWXZ,0.001060
JP9ZVWY9,0.003321
JP9ZVWYZ,-0.004717
JP9ZVX49,-0.003073
JP9ZVX59,-0.000812
JP9ZVX5Z,-0.002684
JP9ZVX69,-0.001093
JP9ZVX6Z,-0.002979
JP9ZVX79,-0.004373
JP9ZVX7Z,0.002265
JP9ZVXU9,-0.002911
JP9ZVXV9,-0.000896
JP9ZVXW9,-0.003895
JP9ZVXWZ,0.000907
JP9ZVXX9,0.001560
JP9ZVXY9,-0.002366
JP9ZVXYZ,0.002177
JP9ZVY5Z,-0.001851
JP9ZVY6Z,-0.003715
JP9ZVY89,-0.003200
JP9ZVY8Z,0.002108
JP9ZVYVZ,0.006341
JP9ZVYWZ,0.000939
JP9ZVYXZ,0.001181
JP9ZVYY9,0.000607
JP9ZVYYZ,-0.005547
JP9ZX649,-0.001400
JP9ZX659,0.002284
JP9ZX669,-0.000715
JP9ZX679,0.002823
JP9ZX689,0.001156
JP9ZX6U9,-0.001412
JP9ZX6V9,-0.002531
JP9ZX6W9,-0.002843
JP9ZX6X9,-0.002381
JP9ZX6Y9,-0.001454
JP9ZX749,-0.002354
JP9ZX759,-0.005016
JP9ZX769,-0.002722
JP9ZX779,-0.001301
JP9ZX789,-0.001109
JP9ZX7U9,-0.002536
JP9ZX7V9,-0.001342
JP9ZX7W9,0.161572
JP9ZX7X9,-0.001130
JP9ZX7Y9,-0.000914
JP9ZX849,-0.003466
JP9ZX859,-0.002829
JP9ZX869,0.000165
JP9ZX879,0.000250
JP9ZX8U9,-0.000696
JP9ZX8V9,-0.000423
JP9ZX8W9,-0.001888
JP9ZX8X9,-0.000336
JP9ZX8Y9,-0.000561
JP9ZXW89,0.000401
JP9ZXX49,-0.001155
JP9ZXX59,0.001020
JP9ZXX69,-0.002204
JP9ZXX79,-0.002590
JP9ZXX89,-0.001267
JP9ZXXU9,-0.000361
JP9ZXXV9,-0.000631
JP9ZXXW9,-0.002548
JP9ZXXX9,-0.000411
JP9ZXXY9,-0.000387
JP9ZXY49,-0.002335
JP9ZXY59,0.000457
JP9ZXY69,-0.001160
JP9ZXY79,0.000340
JP9ZXY89,-0.003044
JP9ZXYU9,0.000321
JP9ZXYV9,-0.001650
JP9ZXYW9,0.002260
JP9ZXYY9,-0.002055
JP9ZY7IP,-0.000227
JP9ZY8IP,0.002368
JP9ZYYIP,-0.013089
JPDENXBA,-0.003192
JPGICOZA,-0.004227
JPJXRXZA,-0.001892
JPOEIEJA,0.063803
JPPXLDRA,-0.007919
JPUEC3ZA,0.012139
JPYENXBA,-0.000736
JQPEIRZA,-0.000238
JQXEITBA,0.025214
JR1H1IZA,0.000301
JR1TXKBA,0.005860
JR1WUURA,-0.000839
JRQCEERA,0.003980
JRSHLDJA,-0.000893
JRUGUURA,-0.000331
JRWKZCRA,0.001956
JSLUITBA,0.008132
JSPGUURA,0.000394
JSYYCURA,0.000362
JTFX3UJA,-0.016946
JTJYNLZA,-0.005945
JTYEIRZA,-0.019643
JTZUIEJA,0.026815
JUEBTRRA,-0.008810
JUKXIQZA,-0.001310
JVAFCBJA,-0.000250
JVVTA2ZA,0.013295
JW32X0RA,0.000457
JWYICNBA,-0.002228
JX1VJERA,0.000631
JXTYEJRA,0.000759
JY3ENXRA,-0.000310
JYOKJHRA,0.019426
JYTGUUBA,-0.001738
JYUKGCJA,0.001927
JYXHLDRA,-0.006138
JYXKEWBA,-0.002535
JZ0UNXBA,-0.001970
JZBTELBA,0.007069
JZGWUUBA,-0.006988
JZMUIEZA,-0.000891
K15FVQJA,-0.011595
K1IUIRZA,-0.002201
K2CKJHRA,-0.000871
K2IHLDRA,-0.001259
K2KUIRJA,-0.007640
K2KYEPJA,0.001826
K2WGUUBA,-0.004281
K2XINLJA,-0.001703
K2XZNPJA,0.042134
K3IUIERA,0.005852
K3IYNLRA,0.002958
K3QUIEJA,-0.011377
K3UUNXBA,-0.000639
K40WU1ZA,-0.002629
K4FWXFJA,0.001770
K4G0GCRA,0.001005
K4PUNXBA,-0.002986
K4RWU1ZA,0.000000
K4UL3SRA,-0.131445
K4VXLDBA,-0.007325
K52DEJJA,-0.001771
K52ENVZA,0.000597
KA0HLDBA,0.002369
KA0SA3BA,0.002230
KA1ENVZA,-0.000652
KA3EIERA,0.011854
KAHCFEZA,-0.006754
KAOHRXJA,0.000484
KAQUNVZA,-0.002597
KBAHPCRA,-0.015693
KBAXIQJA,0.004984
KBFEDIJA,0.000663
KCWEIERA,-0.098955
KCZ0COBA,0.013448
KDODPOZA,0.000688
KE0001  ,-0.003574
KE0002  ,-0.006311
KE0008  ,0.000000
KE0009  ,0.000000
KE0010  ,-0.003292
KE0011  ,0.000000
KEBRVXRA,0.002119
KEGYR3RA,-0.012460
KEOTZHZA,-0.012272
KEWYR3BA,0.002080
KF0YR3BA,-0.003795
KF2FVSBA,-0.024031
KFE803  ,0.000000
KFJYR4ZA,-0.007493
KFT0FEJA,-0.002561
KFXVGABA,0.000333
KG0FGABA,-0.000830
KGVIR4ZA,0.009867
KH4HX4BA,0.001633
KHFAOMZA,0.003600
KICUDIRA,-0.000628
KIFHPCBA,-0.003437
KJ4FGAJA,-0.007542
KJJHPCBA,-0.001466
KJTIR3RA,-0.083174
KK0VJEBA,0.000076
KK0XPCBA,0.048413
KKJFYVBA,-0.000867
KKLBYABA,0.000358
KL5VJLZA,0.000865
KLJYGHZA,0.000650
KLKTO3JA,0.005278
KLM701  ,0.000000
KLM702  ,0.000000
KLM703  ,0.000000
KLM704  ,0.000000
KLM705  ,0.000000
KLM706  ,0.000000
KLM708  ,0.000000
KLM743  ,0.000000
KLM791  ,0.000000
KLM792  ,0.000000
KLM793  ,0.000000
KLM794  ,0.000000
KLM9966 ,0.000000
KLM9968 ,0.000000
KLNYR3RA,0.000123
KLQYCORA,-0.004378
KLXEOGJA,-0.000623
KM5YR4ZA,0.006113
KMBQOOBA,-0.002376
KO2CZDJA,-0.002509
KPVFVQZA,-0.001395
KPZEIRZA,-0.004914
KQDVGARA,-0.004539
KQHYR3BA,0.005759
KQMYR3RA,0.000099
KQYVGARA,0.000296
KR1RATJA,0.002717
KR3VGABA,-0.002502
KRIAP1ZA,0.002496
KRUIR4ZA,-0.003471
KSEYR4ZA,0.013987
KSXIR3BA,-0.001295
KTLMMDJA,-0.001210
KTMBSURA,0.003904
KTWVGABA,-0.003370
KUUFVQZA,0.006839
KVNEIRZA,-0.000091
KVNWUUBA,0.000297
KX130   ,-0.017406
KX1GXFJA,-0.001367
KX3GUUBA,-0.002020
KXGWUUBA,-0.003551
KXH13SJA,-0.011409
KXMJW4RA,0.001494
KYAYCIBA,0.000903
KYJCOZRA,0.005696
