MetaData/stationIdentification,BiasCoefficientValue/constantPredictor
FLWHPBJA,1.712437
FMBFGCJA,-0.086680
FMKFGCJA,-0.152380
FMLEOHBA,-0.298513
FMMTOZJA,0.099643
FNLUIRBA,-0.546536
FNQZNXRA,0.613092
FO2WWGBA,-0.191686
FOPEISZA,-0.462701
FP1FVRBA,2.242848
FPN0JFJA,0.054352
FPYUISJA,-0.471516
FQLVJGRA,0.344753
FQTXPBJA,0.665552
FR2BV2JA,0.004716
FRGUOFZA,-0.081566
FRX2MKRA,0.982796
FRYFJGBA,0.398579
FSEVGCZA,-0.087136
FSPFGCZA,-0.262586
FTYVGCJA,-0.266009
FUGV2MZA,0.000000
FUJEISZA,-0.143015
FUKIC1BA,-0.745484
FUUDB0BA,-0.054168
FVDXOEZA,0.415953
FVEKJFRA,0.608282
FVFKJFRA,0.408491
FVMUISJA,-0.487952
FWHVVRRA,0.499666
FWI70Q  ,0.000000
FWI71R  ,0.000000
FXI0JFBA,0.352592
FXIWUWJA,0.834755
FXLUNVBA,0.057262
FY1BV2RA,0.355483
FYG122  ,0.000000
FYG123  ,0.000000
FYG24M  ,0.000000
FYG43M  ,0.000000
FYG44T  ,0.000000
FYG72T  ,0.000000
G0AIR4BA,0.131892
G0GIQXZA,1.179448
G1WIR4BA,0.783837
G2DIR5BA,0.011940
G2OFGCRA,0.179562
G2Y1YLRA,-0.250887
G3JKO3RA,-0.322424
G3NIR5BA,-0.049430
G3SEESBA,-0.229112
G3SEISJA,-0.414578
G3XVVRBA,0.626825
G3ZGIVBA,-0.016436
G4CUISJA,0.763704
GA1UISRA,-0.390308
GAYKJFRA,-0.111604
GB2MMIZA,-0.110690
GB4UNVBA,0.176785
GBDEISRA,-0.092195
GBLIEXBA,-0.131434
GBNVVRBA,0.265187
GBQFVSZA,-0.115794
GC1EISJA,-0.250876
GCK18   ,0.000000
GCRSBZRA,0.046536
GD4UISRA,-0.555177
GDJEILJA,0.492986
GDJXOEJA,0.267840
GDNENVBA,-0.375090
GDWHINZA,-0.256312
GDWKJFBA,0.246546
GE3INEJA,0.183457
GEC8254 ,0.000000
GEC8255 ,0.000000
GEC8264 ,0.000000
GEC8265 ,-0.047709
GEC8266 ,0.000000
GEC8267 ,0.000000
GEHGUWBA,0.791275
GES041L ,0.000000
GES061C ,0.000000
GES151Z ,0.000000
GES181U ,0.000000
GES201D ,0.000000
GES211B ,0.000000
GES271S ,0.000000
GES451N ,0.000000
GFJHR2ZA,-0.439586
GFOBA2BA,1.122720
GGZMSCJA,0.708789
GHGXDOBA,-0.174890
GHK1DJRA,-0.053961
GHVBTQZA,0.217388
GIPUILJA,-0.562752
GJ0XD1RA,-0.229223
GJ5IFAZA,-0.340044
GJPWUWRA,-0.189263
GJYINEZA,-0.182029
GJYZMQZA,-0.037866
GJZXLIJA,-0.022429
GK2UILBA,-0.774540
GKBUNWZA,0.311976
GKI13RZA,0.220994
GKJKJGZA,0.613679
GKKUNWZA,0.669773
GKMUILRA,0.668327
GLCENWJA,0.292411
GLKXLIRA,0.148753
GLMWUWBA,0.000000
GLPUNWJA,-0.169630
GLSCW   ,0.000000
GMFV0FJA,0.727069
GMHYCNJA,-0.530212
GMYXLIBA,0.256829
GN0RPDJA,1.163259
GNDSTLBA,0.056518
GNETZFZA,0.043881
GNKBWIBA,1.143169
GNRHPBJA,0.661352
GOHHR2JA,0.057622
GOUCTLRA,0.048336
GP5XPBBA,0.347118
GPEIR4BA,0.460240
GPLYR4BA,1.132194
GQBUILBA,1.788426
GQKYCWBA,-0.034269
GQLHLIRA,-0.231940
GQMYNEJA,-0.295299
GQZ1YXBA,-0.232681
GRBWUUZA,0.705990
GRWXLIRA,0.457030
GSV0GBRA,0.280857
GSWGUUZA,0.455958
GTHFZEBA,-0.117302
GTI21   ,0.000000
GTI32   ,0.000000
GTI35   ,0.000000
GTI37   ,0.000000
GTI45   ,0.000000
GTI55   ,0.000000
GTI57   ,0.000000
GTI63   ,0.000000
GTI8052 ,0.000000
GTRGUUZA,0.332078
GU2CYCZA,0.518145
GUBXOCRA,-0.051996
GUCTTKJA,-0.552280
GUFXPBRA,0.435265
GUGEOHBA,0.041709
GURICNJA,-0.042881
GUW1YSJA,-0.292010
GUYX2IZA,-0.173525
GWWSFAJA,-0.066963
GXKVJEZA,1.229861
GXSXPBBA,0.366765
GXZAOHRA,1.272878
GYJXLIBA,0.159907
GYOTA4ZA,0.720983
GYVXR2JA,0.748443
GZCV3JRA,0.890628
GZCYGFJA,0.439519
H0BSEJZA,0.012381
H0CEILRA,1.137515
H0GENWZA,0.124444
H0OH1DRA,1.844914
H0PUILRA,0.767094
H0SEILBA,-0.368961
H1CGUWBA,0.607844
H1GHLIRA,-0.076195
H1HEILBA,0.245462
H1PWUWBA,0.488472
H1RENWJA,-0.080091
H2PXR2JA,-0.427842
H2UHLIBA,-0.344547
H3DDSKBA,0.037172
H4MRTJRA,0.068578
H4O2ISBA,-0.255445
H4WXISJA,0.728950
H5JHPBBA,0.610583
H5P0YRJA,-0.388773
HATUOHBA,0.034014
HB2BEPZA,-0.147674
HB2VGCJA,-0.161360
HBCGIVBA,-0.496510
HBHVGCJA,-0.192095
HBIXL   ,0.000000
HBJLC   ,0.000000
HBJRJ   ,0.000000
HBPFZ2BA,0.870038
HC2FJGBA,0.312073
HCFYCNJA,-0.729095
HCHYZYBA,-0.223940
HCMHPBRA,0.511469
HD1FJEZA,0.172512
HDCYR5BA,0.848120
HDKMMKBA,0.645299
HDLHPBBA,0.637224
HDVUOFJA,-0.263179
HEOEISRA,-0.195381
HEVCVTRA,0.283194
HEWEISJA,1.033200
HEYASIZA,3.090668
HFM670P ,0.000000
HFM802P ,0.000000
HFM804P ,0.000000
HFSFVRBA,0.273197
HG3YP5JA,-0.152081
HGBYO0JA,-0.544763
HGKUISJA,-0.228734
HHHKJFBA,0.323059
HHPUISRA,0.473879
HHUHOEJA,-0.252070
HHXX1DRA,-0.250450
HHYUILBA,-0.424469
HI1VGCRA,-0.258374
HINEOFJA,-0.075792
HISIR5BA,-0.359727
HJ2IR5BA,1.982261
HJGRO1BA,0.013521
HJNUISJA,-0.539774
HK0007  ,-0.737828
HK0008  ,-0.406556
HK0009  ,-0.047036
HK0010  ,1.298408
HK0011  ,1.081551
HK0012  ,0.584416
HK0013  ,1.546120
HK0014  ,0.542281
HK0015  ,1.181155
HK0023  ,-0.134115
HK0024  ,-0.301921
HK0025  ,-0.191021
HK0026  ,-0.216278
HK0027  ,-0.121631
HK0028  ,-0.042906
HK0029  ,-0.141233
HK0031  ,-0.056029
HK0032  ,-0.221287
HK0033  ,-0.209608
HK0034  ,-0.195338
HK0035  ,0.009542
HK0036  ,-0.049198
HK0037  ,-0.329378
HK0038  ,0.285899
HK0039  ,-0.124491
HK0040  ,-0.066238
HK0041  ,-0.268944
HK0042  ,0.248375
HK0044  ,-0.107542
HK3COHBA,0.891711
HKIVGCRA,-0.117854
HL7704  ,0.666734
HL7705  ,1.156649
HL7706  ,-0.186115
HL7707  ,0.208477
HL7708  ,0.791433
HL7716  ,0.019307
HL7717  ,1.063297
HL7718  ,1.008067
HL7719  ,1.010159
HL7724  ,-0.121994
HL7738  ,0.059560
HL7772  ,-0.537813
HL7776  ,-1.082675
HLWUISRA,-0.263465
HM2ENWZA,0.012097
HM2GZRZA,-0.362886
HM2QO5JA,0.015032
HMCXWTZA,-0.144164
HMGCSQZA,0.955253
HML0JGZA,0.072868
HMLWUWRA,0.438684
HMP0EVRA,0.265420
HMRWFSBA,-0.123154
HN1ENWJA,0.009932
HN3ICWBA,-0.543954
HNJZMQZA,0.313868
HNMHLIJA,0.675480
HNNEILRA,-0.051907
HNXSBHJA,0.387419
HO5CO3ZA,1.942808
HOCYFXZA,-0.054699
HOEFZRRA,0.011384
HONKS1JA,0.206298
HOTUNWZA,-0.149766
HOVUILRA,0.157672
HP4WUWBA,0.460000
HPIENWJA,-0.083310
HPTXLIRA,0.029490
HPVWUWBA,0.461785
HPWBTQZA,-0.231206
HPWEILBA,0.264976
HQ3VYSJA,0.102978
HQHEISJA,-0.026896
HR40JFBA,0.117383
HRKFK5BA,-0.151044
HRSAYGJA,0.141031
HRV0JFBA,0.371488
HSNBB0RA,0.051940
HSTUISJA,-0.378533
HT5KP3ZA,-0.314426
HTAFVSZA,0.442418
HTFAPNZA,0.043373
HTFHOEJA,1.110472
HTIEISRA,-0.512327
HTK04ZBA,0.688919
HUVYNEJA,-0.420286
HW0TFRZA,0.186533
HW2GUUZA,0.496916
HWETPMRA,-0.231870
HWHGUUZA,0.745832
HWSRYFJA,0.320854
HWZMHBZA,1.023732
HXAWUUZA,0.715926
HXT0Z2ZA,-0.110087
HYNENWZA,-0.146181
HYZVIPBA,-0.412600
HZ1Y5OJA,0.898441
HZEVVLJA,-0.186383
HZJGUWBA,0.456521
HZKUNWJA,-0.127690
HZMYCWBA,-0.559800
HZSKY2  ,0.000000
HZUUILRA,-0.167704
I0ZVGAZA,-0.049652
I1FIR3JA,0.568174
I1VIR3RA,0.096594
I3C0JGRA,0.422907
I3GFVSBA,-0.401751
I3KEITBA,-0.337737
I3QJBAJA,-0.209624
I43FVQZA,0.800364
I5XUIRZA,-0.314103
IAEEITRA,-0.355702
IAEWUUJA,0.574818
IB2XLDJA,-0.062754
IB6012  ,0.000000
IB6586  ,0.000000
IB6824  ,0.000000
IB6844  ,0.000000
IB6856  ,0.000000
IBDEITBA,0.075845
IBE0030 ,0.000000
IBE0032 ,0.000000
IBE0034 ,0.000000
IBE0042 ,0.000000
IBE2601 ,0.000000
IBE2602 ,0.000000
IBE2605 ,0.000000
IBE2606 ,0.000000
IBE6011 ,0.000000
IBE6012 ,0.000000
IBE6013 ,0.000000
IBE6014 ,0.000000
IBE6024 ,0.000000
IBE6025 ,0.000000
IBE6118 ,0.000000
IBE6202 ,0.000000
IBE6346 ,0.000000
IBE6586 ,0.000000
IBE6823 ,0.000000
IBE6824 ,0.000000
IBE6825 ,0.000000
IBE6826 ,0.000000
IBE6827 ,0.000000
IBE6829 ,0.000000
IBE6830 ,0.000000
IBE6831 ,0.000000
IBE6832 ,0.000000
IBE6833 ,0.000000
IBE6834 ,0.000000
IBE6835 ,0.000000
IBE6841 ,0.000000
IBE6843 ,0.000000
IBE6844 ,0.000000
IBE6845 ,0.000000
IBE6854 ,0.000000
IBE6856 ,0.000000
IBE6858 ,0.000000
IBGEIEZA,-0.526336
IBQICURA,0.903811
IBTEIRZA,0.727524
IBYWUURA,0.866755
IC5XLDZA,0.591329
ICEVVSBA,0.422814
ICV5533 ,0.000000
ID1HWEZA,0.081189
ID3ENXJA,0.360525
IDFUNXBA,-0.218045
IDGUNXJA,-0.198244
IDTGUURA,-0.203737
IEI1ZABA,-0.156307
IEIUIEJA,1.291506
IFA6278 ,0.000000
IFA6494 ,0.000000
IGAXOAJA,0.298851
IGUSPDZA,1.000289
IH2SV2BA,0.117784
IH4KCORA,-0.210641
IHIXPCJA,0.093100
IHNUOFRA,-0.485024
IHOICOZA,1.067814
IHXRVXJA,0.109751
II3EIRZA,-0.556029
II3WUUBA,0.895626
IIBINLZA,-0.173848
IIEHLDJA,-0.258731
IIGUIRZA,-0.396722
IIY0GCJA,0.305497
IJEUIEJA,-0.587887
IJGV2IZA,1.376436
IJVBFEJA,-0.178570
IK0UNXRA,-0.230192
IK1HLDJA,-1.322320
IKGW55RA,0.386283
IKRUNXRA,-0.306417
IKWWUUBA,0.648925
IKZKJHRA,0.637209
IL4XLDRA,-0.098176
IL5UNXBA,-0.071018
ILBHPCZA,1.182891
ILEEIEZA,0.059901
ILSENXBA,-0.425374
IMVV0MBA,0.528783
INJUOGZA,-0.303389
INLIGMBA,0.608700
INPIR3JA,0.628197
IOAHPCRA,-0.560413
IOXYR3JA,0.202036
IP1YR3JA,0.491143
IPMIR3RA,0.105697
IPPCSWJA,0.237070
IPSYZ0ZA,-0.349493
IPUIR3JA,-0.336116
IQCXRXZA,-0.304091
IQYGWAJA,-0.621716
ITAXKZJA,0.726001
ITPSB5BA,0.073011
ITRXPCJA,0.440010
ITY9462 ,0.000000
ITY9463 ,0.000000
ITY9464 ,0.000000
ITY9465 ,0.000000
ITY9466 ,0.000000
ITY9467 ,0.000000
ITY9468 ,0.000000
ITY9469 ,0.000000
IUJYR3RA,0.348750
IUPVGARA,-0.178168
IUXVGAJA,0.009880
IWKBYABA,0.072004
IWQ0FEZA,-0.119003
IWSYR3BA,0.204572
IWUVGARA,-0.126583
IWZIR3RA,-0.264688
IX2YR3BA,-0.729871
IXR510G ,0.000000
IXR512G ,0.000000
IXR522G ,0.000000
IXR805  ,0.000000
IXS0IEJA,1.347296
IYHUOFBA,-0.446587
IYYG3JBA,-0.234658
IYZFJERA,0.983404
IZMQO1JA,0.096021
IZRTFYBA,0.072416
IZSYGMBA,1.193574
IZUEOGZA,-0.178773
J0AGUUBA,0.799262
J0WENXRA,-0.232662
J1IHLDRA,-0.201797
J1JENXBA,0.381916
J1N0GCRA,0.000000
J1UHRXZA,0.080312
J1XEIEJA,0.974892
J2BL3LBA,1.440633
J32YR3JA,0.765278
J3C15MZA,0.267916
J3D2XHBA,-0.212000
J3FEOGZA,0.882565
J3NVJEBA,0.513318
J3QTO3ZA,0.103935
J3VDB4JA,-0.128445
J4BIR3JA,0.467244
J4KQZBRA,0.218261
J4RYCOJA,0.119069
J4STA2ZA,-0.123746
J55IR3BA,1.313074
J5EYR3RA,-0.016187
J5RUOGZA,-0.203613
J5XIR3JA,0.562501
JAF9211 ,0.000000
JAF9212 ,0.000000
JAF9451 ,0.000000
JAF9453 ,0.000000
JAF9455 ,0.000000
JAF9520 ,0.000000
JAF9540 ,0.000000
JAF9560 ,0.000000
JAF9611 ,0.000000
JAF9612 ,0.000000
JAF9613 ,0.000000
JAF9614 ,0.000000
JAF9660 ,0.000000
JAF9661 ,0.000000
JAFVGAJA,-0.243219
JANFZXBA,-0.142913
JBAIR3RA,0.441230
JDMEITRA,0.380443
JE4EIRZA,-0.286673
JET2    ,0.000000
JEWWUUJA,0.047127
JF5UNXJA,0.448885
JFAKEWRA,0.153351
JFBICURA,-0.003132
JFJWUURA,0.208426
JFML3SZA,0.331804
JFNXLDJA,-0.198051
JFQAYHBA,0.219671
JG4GUURA,0.453464
JG5EIEZA,-0.645414
JGBX1KBA,-0.570929
JGL2WRRA,-0.108499
JGRGVLRA,0.116758
JH2YCURA,-0.125116
JH51YVRA,0.055612
JH5UIRZA,-0.336904
JHCWUURA,0.475076
JHPKJHRA,0.469581
JHPX1IZA,-0.400473
JHTK4HBA,0.664173
JHYYNLZA,0.074498
JI0KEWJA,-0.435773
JJ3UITBA,-0.567569
JJTKJGRA,0.394486
JJVTFAZA,0.106158
JKCUFSBA,-0.209352
JL3EITRA,-0.092195
JL3WUUJA,0.568106
JMJ0GCJA,0.306015
JMKGUUBA,1.178081
JN3EIEZA,0.704135
JNJDSIRA,0.068354
JNXGUUBA,1.218413
JO3UIEJA,-0.796992
JOEENXRA,0.511517
JOHWUUBA,0.953681
JOI0JHRA,0.602431
JOLUNXRA,-0.092394
JOMXISBA,0.709830
JONUIEZA,0.595002
JP9Z4479,0.393764
JP9Z4489,1.041646
JP9Z44Y9,0.563724
JP9Z4549,1.176495
JP9Z4556,0.539673
JP9Z4559,1.133366
JP9Z4569,0.953115
JP9Z4579,1.063437
JP9Z45U9,0.747154
JP9Z45V9,0.764683
JP9Z45W9,1.001968
JP9Z45X9,0.862233
JP9Z45Y9,0.915152
JP9Z4649,0.861607
JP9Z4659,0.065332
JP9Z4669,1.130138
JP9Z4679,1.111944
JP9Z4689,1.274370
JP9Z46U9,0.690718
JP9Z46V9,0.694047
JP9Z46W9,0.872404
JP9Z46X9,0.388392
JP9Z46Y9,0.716687
JP9Z4749,0.633142
JP9Z4759,0.000000
JP9Z4769,0.513056
JP9Z47U9,0.415955
JP9Z47V9,0.293595
JP9Z47X9,0.631266
JP9Z47Y9,0.277373
JP9Z4U44,0.595963
JP9Z4U48,0.143287
JP9Z4U66,1.835902
JP9Z4UV4,1.781119
JP9Z4UV8,0.411181
JP9Z4UVU,0.099295
JP9Z4UVY,0.631873
JP9Z4V49,0.702296
JP9Z4V59,0.969441
JP9Z4V69,0.755981
JP9Z4V79,1.318501
JP9Z4V89,0.715764
JP9Z4VU9,0.409315
JP9Z4VV9,0.392927
JP9Z4VW9,0.232015
JP9Z4VX9,0.768824
JP9Z4VY9,0.694094
JP9Z4X49,0.850770
JP9Z4X59,1.062128
JP9Z4X69,0.755570
JP9Z4X79,1.202631
JP9Z4X7X,0.606009
JP9Z4X89,-0.003070
JP9Z4XU9,0.579466
JP9Z4XV9,1.102495
JP9Z4XW4,0.467272
JP9Z4XW9,1.170396
JP9Z4XX9,1.053543
JP9Z4XY9,0.959908
JP9Z575Z,1.075614
JP9Z576Z,0.269022
JP9Z5779,0.552606
JP9Z577Z,3.841902
JP9Z5789,0.276887
JP9Z578Z,2.949726
JP9Z57VZ,1.060762
JP9Z57WZ,2.442250
JP9Z57X9,-0.157807
JP9Z57XZ,1.279025
JP9Z57Y9,0.293402
JP9Z57YZ,1.241294
JP9Z5849,1.479993
JP9Z584Z,0.000000
JP9Z5859,0.990344
JP9Z585Z,1.784291
JP9Z5861,1.599147
JP9Z586Z,1.631582
JP9Z5871,0.642571
JP9Z5879,0.383916
JP9Z58UZ,0.516597
JP9Z58V9,1.355448
JP9Z58VZ,1.548165
JP9Z58W1,1.573008
JP9Z58WZ,0.788275
JP9Z58X9,0.380900
JP9Z58XZ,0.601558
JP9Z58Y1,1.665585
JP9Z58Y9,0.121406
JP9Z5W49,0.564308
JP9Z5W59,1.709388
JP9Z5W69,1.611317
JP9Z5W79,0.198608
JP9Z5WU9,0.858828
JP9Z5WV9,0.825293
JP9Z5WW9,0.686906
JP9Z5WX9,1.177923
JP9Z5WY9,0.531802
JP9Z5Y49,0.344998
JP9Z5Y4Z,0.860263
JP9Z5Y59,0.091801
JP9Z5Y5Z,2.170731
JP9Z5Y69,0.000000
JP9Z5Y6Z,0.884290
JP9Z5Y79,1.595274
JP9Z5Y89,0.168605
JP9Z5Y8Z,1.028892
JP9Z5YU9,0.559561
JP9Z5YUZ,1.595308
JP9Z5YV9,0.292999
JP9Z5YVZ,0.768023
JP9Z5YW9,0.335524
JP9Z5YWZ,1.172957
JP9Z5YX9,0.904025
JP9Z5YY9,0.342259
JP9Z5YYZ,0.664598
JP9Z84IP,-0.178911
JP9Z85IP,0.679047
JP9Z86IP,-0.002064
JP9Z87IP,-0.272280
JP9Z88U2,0.312753
JP9Z88V2,0.364387
JP9Z8UIP,0.217865
JP9Z8VIP,0.301567
JP9Z8WIP,0.157892
JP9Z8XIP,0.392336
JP9Z8Y82,0.362993
JP9Z8YIP,-0.239100
JP9ZV44Z,0.851118
JP9ZV45Z,1.084166
JP9ZV46Z,0.956005
JP9ZV47Z,0.431624
JP9ZV48Z,0.510026
JP9ZV4UZ,1.021679
JP9ZV4VZ,1.318439
JP9ZV4WZ,0.966388
JP9ZV4XZ,0.533687
JP9ZV4YZ,-0.225197
JP9ZV66Z,1.336059
JP9ZV679,1.275150
JP9ZV67Z,1.170415
JP9ZV689,1.189419
JP9ZV6WZ,0.710113
JP9ZV6X9,0.920958
JP9ZV6XZ,0.351037
JP9ZV6Y9,0.762474
JP9ZV6YZ,0.975087
JP9ZV849,-0.132019
JP9ZV84Z,0.514644
JP9ZV879,2.021782
JP9ZV87Z,0.353701
JP9ZV8U9,0.238526
JP9ZV8UZ,1.103534
JP9ZV8V9,0.984181
JP9ZV8WZ,1.012756
JP9ZV8X9,0.778341
JP9ZV8Y9,1.059177
JP9ZVU4Z,0.429309
JP9ZVU5Z,1.214452
JP9ZVU6Z,1.539103
JP9ZVU7Z,0.187978
JP9ZVU8Z,0.607894
JP9ZVUVZ,1.540260
JP9ZVUWZ,-0.017235
JP9ZVUXZ,0.412280
JP9ZVUYZ,1.072194
JP9ZVV4Z,1.304944
JP9ZVV71,1.472494
JP9ZVV79,0.263278
JP9ZVVUZ,0.898956
JP9ZVVVZ,2.129284
JP9ZVVX9,1.074897
JP9ZVVY1,0.585337
JP9ZVVY9,0.369895
JP9ZVW5Z,1.458339
JP9ZVW6Z,0.175573
JP9ZVW79,0.261842
JP9ZVW7Z,0.299226
JP9ZVWVZ,0.663519
JP9ZVWWZ,0.088641
JP9ZVWXZ,-0.078930
JP9ZVWY9,1.026704
JP9ZVWYZ,1.124886
JP9ZVX49,1.127222
JP9ZVX59,0.977416
JP9ZVX5Z,1.015502
JP9ZVX69,0.723948
JP9ZVX6Z,1.842970
JP9ZVX79,2.040832
JP9ZVX7Z,0.418520
JP9ZVXU9,1.633839
JP9ZVXV9,0.620434
JP9ZVXW9,0.977368
JP9ZVXWZ,0.679460
JP9ZVXX9,0.541069
JP9ZVXY9,1.198538
JP9ZVXYZ,0.376002
JP9ZVY5Z,0.603557
JP9ZVY6Z,1.527468
JP9ZVY89,1.213443
JP9ZVY8Z,0.195144
JP9ZVYVZ,0.186557
JP9ZVYWZ,0.408017
JP9ZVYXZ,-0.034612
JP9ZVYY9,1.264264
JP9ZVYYZ,1.687430
JP9ZX649,0.704869
JP9ZX659,0.182440
JP9ZX669,-0.187325
JP9ZX679,-0.437855
JP9ZX689,0.609898
JP9ZX6U9,-0.066303
JP9ZX6V9,0.901283
JP9ZX6W9,0.471567
JP9ZX6X9,0.307625
JP9ZX6Y9,0.432934
JP9ZX749,-0.037865
JP9ZX759,0.286363
JP9ZX769,0.776902
JP9ZX779,0.070909
JP9ZX789,0.512634
JP9ZX7U9,0.558816
JP9ZX7V9,0.347896
JP9ZX7W9,1.065356
JP9ZX7X9,0.448183
JP9ZX7Y9,0.299117
JP9ZX849,0.934055
JP9ZX859,0.168059
JP9ZX869,0.268751
JP9ZX879,0.720094
JP9ZX8U9,-0.199028
JP9ZX8V9,0.784276
JP9ZX8W9,0.513527
JP9ZX8X9,-0.192860
JP9ZX8Y9,0.967251
JP9ZXW89,-0.198633
JP9ZXX49,1.050794
JP9ZXX59,-0.312620
JP9ZXX69,1.070109
JP9ZXX79,0.384372
JP9ZXX89,0.064883
JP9ZXXU9,0.329535
JP9ZXXV9,0.739668
JP9ZXXW9,1.159171
JP9ZXXX9,0.222476
JP9ZXXY9,0.133228
JP9ZXY49,0.551052
JP9ZXY59,-0.133047
JP9ZXY69,0.518650
JP9ZXY79,0.276480
JP9ZXY89,-0.230830
JP9ZXYU9,0.041870
JP9ZXYV9,0.263725
JP9ZXYW9,-0.200138
JP9ZXYY9,1.184643
JP9ZY7IP,-0.159709
JP9ZY8IP,-0.399561
JP9ZYYIP,2.260689
JPDENXBA,0.467844
JPGICOZA,-0.426542
JPJXRXZA,0.748673
JPOEIEJA,0.318771
JPPXLDRA,0.176039
JPUEC3ZA,-0.444916
JPYENXBA,-0.034119
JQPEIRZA,-0.303784
JQXEITBA,-0.383062
JR1H1IZA,-0.070375
JR1TXKBA,-0.088325
JR1WUURA,0.477796
JRQCEERA,-0.043798
JRSHLDJA,-0.237437
JRUGUURA,1.251243
JRWKZCRA,-0.755349
JSLUITBA,-0.468026
JSPGUURA,0.434102
JSYYCURA,-0.017286
JTFX3UJA,1.055391
JTJYNLZA,0.103872
JTYEIRZA,0.148283
JTZUIEJA,-0.402318
JUEBTRRA,1.112095
JUKXIQZA,0.457656
JVAFCBJA,-0.367692
JVVTA2ZA,-0.123630
JW32X0RA,-0.267260
JWYICNBA,-0.471093
JX1VJERA,0.436543
JXTYEJRA,-0.366133
JY3ENXRA,-0.010696
JYOKJHRA,0.336837
JYTGUUBA,1.042086
JYUKGCJA,-0.004001
JYXHLDRA,-0.080758
JYXKEWBA,-0.221618
JZ0UNXBA,0.150802
JZBTELBA,0.067133
JZGWUUBA,1.144878
JZMUIEZA,-0.053963
K15FVQJA,-0.311855
K1IUIRZA,-0.227750
K2CKJHRA,1.851872
K2IHLDRA,0.152892
K2KUIRJA,0.040413
K2KYEPJA,-0.448765
K2WGUUBA,0.440838
K2XINLJA,-0.230335
K2XZNPJA,0.865108
K3IUIERA,-0.490333
K3IYNLRA,0.497969
K3QUIEJA,1.417056
K3UUNXBA,-0.202233
K40WU1ZA,0.894787
K4FWXFJA,-0.291155
K4G0GCRA,0.024309
K4PUNXBA,0.337815
K4RWU1ZA,0.000000
K4UL3SRA,-0.688906
K4VXLDBA,0.707538
K52DEJJA,0.743519
K52ENVZA,-0.383937
KA0HLDBA,0.016718
KA0SA3BA,0.036812
KA1ENVZA,-0.292914
KA3EIERA,0.189856
KAHCFEZA,0.305654
KAOHRXJA,0.456385
KAQUNVZA,0.310172
KBAHPCRA,1.065786
KBAXIQJA,0.412434
KBFEDIJA,-0.220769
KCWEIERA,0.909764
KCZ0COBA,-0.643690
KDODPOZA,0.035173
KE0001  ,2.317244
KE0002  ,1.052516
KE0008  ,0.000000
KE0009  ,0.000000
KE0010  ,0.894355
KE0011  ,0.000000
KEBRVXRA,0.699077
KEGYR3RA,1.031505
KEOTZHZA,1.282835
KEWYR3BA,-0.319263
KF0YR3BA,1.322433
KF2FVSBA,0.666111
KFE803  ,0.000000
KFJYR4ZA,-0.606745
KFT0FEJA,-0.240944
KFXVGABA,-0.274140
KG0FGABA,-0.107963
KGVIR4ZA,0.507551
KH4HX4BA,-0.185238
KHFAOMZA,0.373155
KICUDIRA,-0.074506
KIFHPCBA,-0.060731
KJ4FGAJA,3.154074
KJJHPCBA,0.954481
KJTIR3RA,-0.019974
KK0VJEBA,0.497986
KK0XPCBA,-0.508859
KKJFYVBA,0.902122
KKLBYABA,-0.165236
KL5VJLZA,0.777273
KLJYGHZA,0.439250
KLKTO3JA,0.132239
KLM701  ,0.000000
KLM702  ,0.157054
KLM703  ,0.159068
KLM704  ,0.000000
KLM705  ,0.000000
KLM706  ,0.000000
KLM708  ,0.000000
KLM743  ,0.000000
KLM791  ,0.000000
KLM792  ,0.000000
KLM793  ,0.000000
KLM794  ,0.000000
KLM9966 ,0.000000
KLM9968 ,0.000000
KLNYR3RA,0.321224
KLQYCORA,-0.387961
KLXEOGJA,-0.218582
KM5YR4ZA,0.077648
KMBQOOBA,0.126281
KO2CZDJA,0.650574
KPVFVQZA,0.150868
KPZEIRZA,-0.489231
KQDVGARA,0.151729
KQHYR3BA,-0.397174
KQMYR3RA,0.850664
KQYVGARA,-0.155116
KR1RATJA,0.230790
KR3VGABA,-0.176608
KRIAP1ZA,-0.277442
KRUIR4ZA,-0.068927
KSEYR4ZA,0.407325
KSXIR3BA,-0.111485
KTLMMDJA,-0.342399
KTMBSURA,0.027307
KTWVGABA,3.067497
KUUFVQZA,0.332415
KVNEIRZA,0.059696
KVNWUUBA,0.451574
KX130   ,0.935100
KX1GXFJA,2.133883
KX3GUUBA,1.108453
KXGWUUBA,0.730500
KXH13SJA,0.287560
KXMJW4RA,-0.259129
KYAYCIBA,-0.152421
KYJCOZRA,0.421469
KYLTS1JA,1.122817
KYYIR4ZA,0.263072
KZNASQRA,-0.419476
L1RHPCBA,0.969351
L2ESSNZA,0.096598
L2JIR4ZA,-0.129257
L3FEIRZA,0.738368
L3IFVQJA,1.616876
L42AP1RA,0.610452
L541LKJA,0.866229
L5RUIRZA,-0.197415
LADMMDJA,0.225006
LAE1819 ,0.000000
LAE1821 ,0.000000
LAE1827 ,0.000000
LAKEIRJA,-0.101807
LAN1145 ,0.000000
LAN1149 ,0.000000
LAN1229 ,0.000000
LAN1230 ,0.000000
LAN1232 ,0.000000
LAN1982 ,0.000000
LAN1983 ,0.000000
LAN700  ,0.000000
LAN701  ,0.000000
LAN702  ,0.000000
LAN704  ,0.000000
LAN705  ,0.000000
LAN706  ,0.000000
LAN707  ,0.000000
LAN708  ,0.000000
